Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
Hon.	Graves	Garret		X	LA06	2019	4/15/2020	30009407
Hon.	Graves	John Thomas	Jr.	X	GA14	2019	4/15/2020	30009408
Hon.	Graves	Sam B.	Jr.	O	MO06	2019	8/12/2020	10038096
Hon.	Graves	Samuel B.	Jr.	X	MO06	2019	4/15/2020	30009410
Hon.	Graves	Tom Thomas	Jr.	O	GA14	2019	8/4/2020	10037569
	Grayson	Alan Mark		C	FL09	2019	8/20/2019	9115317
	Grayson	Alan Mark		X	FL09	2019	5/17/2019	9114710
Dr.	Grayson	Dena MD, PhD		C	FL08	2019	8/20/2019	9115318
Dr.	Grayson	Dena MD, PhD		X	FL08	2019	5/17/2019	9114709
Hon.	Green	Al		O	TX09	2019	4/29/2020	10035391
Hon.	Green	Al		X	TX09	2019	4/15/2020	30009418
Hon.	Green	Gene		T	TX29	2019	1/30/2019	9114334
Hon.	Green	Mark		A	TN07	2019	11/17/2020	10039293
Hon.	Green	Mark		O	TN07	2019	8/12/2020	10036560
Hon.	Green	Mark		X	TN07	2019	4/15/2020	30009421
	Greene	David		C	OK05	2019	11/13/2019	10030000
	Greene	Joan		C	AZ05	2019	5/8/2019	10026989
Mrs.	Greene	Marjorie Taylor		C	GA06	2019	7/26/2019	9115210
	Greenwald	Peter Thomas		D	VA07	2019	10/24/2019	40001690
	Griffin	James Brian		C	CA48	2019	10/25/2019	10029792
	Griffin	James Brian		D	CA48	2019	11/6/2019	8216641
Mrs.	Griffin	Sheila		C	FL13	2019	6/21/2019	10028567
Hon.	Griffith	H. Morgan		O	VA09	2019	7/6/2020	10035795
Hon.	Griffith	H. Morgan		X	VA09	2019	4/15/2020	30009434
Hon.	Grijalva	Raúl M.		O	AZ03	2019	7/29/2020	10037228
Hon.	Grijalva	Raúl M.		X	AZ03	2019	4/15/2020	30009435
	Grimes	Michael Edward		C	TX31	2019	2/18/2020	10032396
	Grossman	Rebecca Walker		C	MA04	2019	1/22/2020	10029643
	Grossman	Rebecca Walker		X	MA04	2019	10/10/2019	30006183
Hon.	Grothman	Glenn S.		O	WI06	2019	8/13/2020	10037344
Hon.	Grothman	Glenn S.		X	WI06	2019	4/15/2020	30009447
	Grundmann	Don J.		D	CA15	2019	2/26/2020	8217021
Hon.	Guest	Michael Patrick		O	MS03	2019	8/13/2020	8217523
Hon.	Guest	Michael Patrick		P	MS03	2019	7/17/2019	9115167
Hon.	Guest	Michael Patrick		P	MS03	2019	11/6/2019	8216636
Hon.	Guest	Michael Patrick		X	MS03	2019	4/15/2020	30009457
Mr.	Gullo	Matthew A		C	ND01	2019	9/10/2019	10029407
Hon.	Guthrie	Brett		O	KY02	2019	8/7/2020	8217451
Hon.	Guthrie	Brett		X	KY02	2019	4/15/2020	30009460
Hon.	Gutierrez	Luis V.		T	IL04	2019	5/3/2019	10025148
Hon.	Gutierrez	Luis V.		X	IL04	2019	2/1/2019	30005049
	Guzik	Michael R.		D	CA29	2019	3/4/2020	40002927
	Guzik	Michael R.		D	CA29	2019	5/20/2020	8217268
	Haake	Sabrina		C	IN01	2019	1/4/2020	10032387
Hon.	Haaland	Debra		A	NM01	2019	2/25/2021	10039558
Hon.	Haaland	Debra		O	NM01	2019	8/10/2020	10037151
Hon.	Haaland	Debra		X	NM01	2019	4/15/2020	30009463
	Haas	Harry		C	PA08	2019	1/8/2020	10032417
	Haas	Harry		C	PA08	2019	1/8/2020	10032418
	Haas	Harry		D	PA08	2019	11/8/2019	8216642
	Haasis	Mark		C	IL18	2019	11/14/2019	10029955
	Haasis	Mark		W		2019		8216954
Mr.	Habersham	Richard Parnell		C	NY13	2019	3/17/2020	8217089
	Hackett	Mary Patricia		C	IN02	2019	11/5/2019	10028992
	Hackett	Mary Patricia		X	IN02	2019	8/15/2019	30006091
Hon.	Hagedorn	James		A	MN01	2019	10/5/2020	8217675
Hon.	Hagedorn	James		O	MN01	2019	9/14/2020	8217645
Hon.	Hagedorn	James		X	MN01	2019	4/15/2020	30009470
	Haggard	Douglas		C	TX22	2019	4/29/2020	10035399
	Hale	Christina		C	IN05	2019	11/14/2019	8216680
	Hale	Christina		C	IN05	2019	11/15/2019	8216714
	Hale	Christina		X	IN05	2019	8/20/2019	30006085
	Hammond	Sarah		C	PA11	2019	7/10/2020	10036356
Hon.	Hanabusa	Colleen W.		T	HI01	2019	2/4/2019	10025102
Hon.	Handel	Karen Christine		C	GA06	2019	5/2/2019	10026264
Hon.	Handel	Karen Christine		T	GA06	2019	4/26/2019	10025082
Hon.	Handel	Karen Christine		X	GA06	2019	1/21/2019	30005026
	Hanke	Eric		C	TX31	2019	7/27/2019	10028858
	Hansen	Thomas		D	IA01	2019	6/26/2019	9115078
Mr.	Hanson	William		C	AR04	2019	10/30/2019	9115525
Mr.	Hanson	William		X	AR04	2019	9/20/2019	30006159
Hon.	Harder	Josh		A	CA10	2019	8/13/2021	10041046
Hon.	Harder	Josh		O	CA10	2019	8/12/2020	10036309
Hon.	Harder	Josh		X	CA10	2019	4/15/2020	30009497
	Harleman	Eric		D	MO07	2019	2/25/2020	8217010
Hon.	Harper	Gregg		T	MS03	2019	2/12/2019	10025173
	Harper	James		C	IN01	2019	12/8/2019	10031190
	Harper	Morgan		C	OH03	2019	11/15/2019	8216713
Hon.	Harris	Andy		O	MD01	2019	8/9/2020	10037408
Hon.	Harris	Andy		X	MD01	2019	4/15/2020	30009511
	Harris Hoss	Felicia		W	TX22	2019		8216860
	Harris Hoss	Felicia		X	TX22	2019	10/2/2019	30006168
	Harrison	Gladys Lucretia		C	NE02	2019	1/26/2020	10033508
	Harrison	Gladys Lucretia		X	NE02	2019	10/31/2019	9115528
	Harrison	Peter Thomas		C	NY12	2019	10/17/2019	10029496
	Harrison	Thomas Samuel	IV	D	OR03	2019	1/15/2020	8216901
	Hart	Rita		C	IA02	2019	6/14/2019	10028486
Hon.	Hartzler	Vicky		O	MO04	2019	8/11/2020	10037095
Hon.	Hartzler	Vicky		X	MO04	2019	4/15/2020	30009528
	Harvey	Erwin Lee	Sr.	C	TX13	2019	1/8/2020	10032416
	Harvey-Hall	Phyllis		C	AL02	2019	2/2/2020	10032321
	Harvey-Hall	Phyllis		X	AL02	2019	1/9/2020	30007300
	Hasdorff	Terri		C	AL02	2019	12/10/2019	10031224
Hon.	Hastings	Alcee L.		O	FL20	2019	8/6/2020	8217452
Hon.	Hastings	Alcee L.		X	FL20	2019	4/15/2020	30009534
	Haston	William		C	GA04	2019	10/28/2019	10029460
	Haston	William		D	GA04	2019	9/18/2019	40001651
	Haston	William		D	GA04	2019	9/25/2019	9115416
Ms.	Hatter	Whitney Dawson		D	TX18	2019	11/8/2019	8216676
	Hattersley	Adam Roger		C	FL15	2019	8/13/2019	10029033
	Havis	Lee		D	MD05	2019	2/20/2020	8216991
	Hawatmeh	Ola		C	NY19	2019	2/12/2020	10032268
Hon.	Hayes	Jahana		O	CT05	2019	8/10/2020	10037991
Hon.	Hayes	Jahana		X	CT05	2019	4/15/2020	30009542
	Hays	Elaine		C	TX13	2019	1/28/2020	10031095
	Hays	Elaine		X	TX13	2019	12/2/2019	30006244
	Hayward	William Reed		D	TX35	2019	1/8/2020	40001814
Hon.	Heck	Denny		O	WA10	2019	8/13/2020	10037145
Hon.	Heck	Denny		X	WA10	2019	4/15/2020	30009550
	Helgelien	Tiger		W	NV03	2019	10/16/2019	6644
	Helgelien	Tiger		X	NV03	2019	9/4/2019	30006123
	Heller	Jeffery David		D	WI02	2019	12/17/2019	8216832
Mr.	Helmick	Charles William		D	IL17	2019	9/11/2019	9115375
	Hemmert	Dan		W	UT04	2019	1/8/2020	6663
	Hemmert	Dan		X	UT04	2019	9/9/2019	30006131
	Henderson	Beth Elaine		C	IN05	2019	2/6/2020	10029896
	Henderson	Beth Elaine		X	IN05	2019	11/13/2019	30006220
	Henderson	Randy		C	FL19	2019	1/13/2020	10032371
	Henderson	Randy		X	FL19	2019	1/9/2020	30007305
	Hennen	Duane		D	OH13	2019	11/27/2019	8216771
Hon.	Hensarling	Jeb		T	TX05	2019	2/12/2019	10025097
Hon.	Hensarling	Jeb		X	TX05	2019	1/25/2019	30005030
Mr.	Hepburn	Michael		C	FL27	2019	2/22/2020	10034671
Mr.	Hepburn	Michael		W		2019		8217059
	Hermes	Aaron		C	TX22	2019	1/12/2020	10032434
	Hern	Kevin		P	OK01	2019	1/15/2019	20010982
Hon.	Hern	Kevin		A	OK01	2019	5/7/2020	10035417
Hon.	Hern	Kevin		O	OK01	2019	4/28/2020	10034938
Hon.	Hern	Kevin		P	OK01	2019	2/15/2019	20011169
Hon.	Hern	Kevin		P	OK01	2019	3/12/2019	20011282
Hon.	Hern	Kevin		P	OK01	2019	4/11/2019	20011444
Hon.	Hern	Kevin		P	OK01	2019	5/16/2019	20011693
Hon.	Hern	Kevin		P	OK01	2019	6/17/2019	20011856
Hon.	Hern	Kevin		P	OK01	2019	7/18/2019	20012014
Hon.	Hern	Kevin		P	OK01	2019	8/15/2019	20012167
Hon.	Hern	Kevin		P	OK01	2019	9/16/2019	20012328
Hon.	Hern	Kevin		P	OK01	2019	10/15/2019	20012470
Hon.	Hern	Kevin		P	OK01	2019	11/14/2019	20012619
Hon.	Hern	Kevin		P	OK01	2019	12/15/2019	20012750
Hon.	Hern	Kevin		X	OK01	2019	4/15/2020	30009569
	Hernandez	Asha Castleberry		D	NY17	2019	1/2/2020	8216888
	Hernandez	Miguel		C	NY14	2019	4/2/2020	10028163
	Hernandez	Miguel		X	NY14	2019	6/5/2019	30005926
	Hernandez	Miguel		X	NY14	2019	6/27/2019	30005996
	Hernandez	Miguel		X	NY14	2019	7/29/2019	30006057
	Hernandez	Miguel		X	NY14	2019	8/26/2019	30006118
	Hernandez	Shane		C	MI10	2019	12/12/2019	8216809
	Hernandez	Shane		X	MI10	2019	12/12/2019	8216815
	Herrell	Stella Yvette		C	NM02	2019	6/18/2019	10026286
	Herrell	Stella Yvette		X	NM02	2019	5/13/2019	30005428
Hon.	Herrera Beutler	Jaime		O	WA03	2019	7/22/2020	8217407
Hon.	Herrera Beutler	Jaime		X	WA03	2019	4/15/2020	30009572
	Herzog	Jonathan		C	NY10	2019	11/2/2019	10029311
	Herzog	Jonathan		X	NY10	2019	9/9/2019	30006133
	Heyer	Gary Edward		D	MN03	2019	2/28/2020	8217031
	Hiatt	John David		W	ME02	2019		8216859
	Hibbitts	William Robert		C	KY05	2019	8/1/2019	10028911
Hon.	Hice	Jody		O	GA10	2019	8/13/2020	10038141
Hon.	Hice	Jody		X	GA10	2019	4/15/2020	30009581
	Hickman	Samuel James		C	MS04	2019	9/6/2019	10029371
	Hicks	Josh		X	KY06	2019	9/9/2019	30006130
	Hicks	Joshua D.		C	KY06	2019	11/29/2019	10029296
	Higginbotham	F. Michael		C	MD07	2019	2/19/2020	10033645
Hon.	Higgins	Brian		O	NY26	2019	6/18/2020	10036479
Hon.	Higgins	Brian		X	NY26	2019	4/15/2020	30009582
Hon.	Higgins	Captain Clay		O	LA03	2019	8/13/2020	10035537
Hon.	Higgins	Captain Clay		X	LA03	2019	4/15/2020	30009583
	Hightower	Bill		C	AL01	2019	8/19/2019	9115306
	Hightower	Bill		X	AL01	2019	5/17/2019	9114711
	Hill	David Kimmell	Sr.	C	OK05	2019	1/29/2020	10029783
	Hill	David Kimmell	Sr.	X	OK05	2019	10/30/2019	30006198
	Hill	Greg		C	TX22	2019	12/4/2019	8216796
	Hill	Greg		X	TX22	2019	9/10/2019	9115373
	Hill	Heman L.		D	CA22	2019	3/6/2020	8217069
Hon.	Hill	James French		O	AR02	2019	8/13/2020	10036802
Hon.	Hill	James French		X	AR02	2019	4/15/2020	30009587
Hon.	Hill	Katherine Lauren		T	CA25	2019	3/3/2020	10031174
Hon.	Hill	Katherine Lauren		X	CA25	2019	12/3/2019	30006265
	Hill	Terri Lynn		A	MD07	2019	1/6/2020	10032393
	Hill	Terri Lynn		C	MD07	2019	1/6/2020	10032392
Mr.	Hiller	Michael Steven		D	NY09	2019	10/8/2019	40001670
Mr.	Hiller	Michael Steven		W		2019		9115539
Mr.	Hiller	Michael Steven		X	NY09	2019	10/10/2019	30006184
	Hilliard	Jerome C.		C	MI04	2019	6/4/2019	10028358
Hon.	Himes	James A.		O	CT04	2019	8/7/2020	10037054
Hon.	Himes	James A.		X	CT04	2019	4/15/2020	30009590
	Hindle	Christopher Brian		D	AZ07	2019	8/7/2019	9115255
	Hindman	George W.		C	TX17	2019	12/24/2019	10032319
	Hinton	Matthew Page		C	TX22	2019	8/22/2019	10029231
	Hoadley	Jon		C	MI06	2019	6/13/2019	10027643
	Hoadley	Jon		X	MI06	2019	5/16/2019	30005621
Mr.	Hodgkins	Joe Vernon		A	CA47	2019	6/4/2019	10028356
Mr.	Hodgkins	Joe Vernon		A	CA47	2019	6/7/2019	10028432
Mr.	Hodgkins	Joe Vernon		C	CA47	2019	6/2/2019	10028317
	Hodgson	Abbie		W		2019		8216638
	Hodgson	Abbie		X	KS02	2019	8/15/2019	30006076
Mr.	Hogg	Jon Mark		C	TX11	2019	9/20/2019	10029492
Mr.	Hogg	Jon Mark		D	TX11	2019	9/19/2019	40001653
	Holcomb	Murray A.		A	TX31	2019	9/9/2019	10029390
	Holcomb	Murray A.		C	TX31	2019	9/9/2019	10028694
	Holcomb	Murray A.		X	TX31	2019	7/11/2019	30006015
	Holcomb	Murray A.		X	TX31	2019	9/10/2019	30006142
	Holden	David		A	FL19	2019	5/20/2020	10036098
	Holden	David		C	FL19	2019	1/31/2020	10031125
	Holden	David		X	FL19	2019	12/2/2019	30006251
Hon.	Holding	George		O	NC02	2019	8/11/2020	10037206
Hon.	Holding	George		P	NC02	2019	2/11/2019	9114374
Hon.	Holding	George		P	NC02	2019	5/1/2019	9114798
Hon.	Holding	George		P	NC02	2019	10/30/2019	9115521
Hon.	Holding	George		P	NC02	2019	12/19/2019	8216838
Hon.	Holding	George		P	NC02	2019	1/15/2020	8216909
Hon.	Holding	George		X	NC02	2019	4/15/2020	30009604
Hon.	Hollingsworth	Trey		O	IN09	2019	8/13/2020	8217538
Hon.	Hollingsworth	Trey		X	IN09	2019	4/15/2020	30009606
	Hollis	Jon		D	CA28	2019	7/31/2019	9115212
	Hollis	Jonathon		C	TX32	2019	2/20/2020	8217000
	Holm	John Paul		C	OR02	2019	10/11/2019	10029630
	Holm	John Paul		D	OR02	2019	10/28/2019	9115516
	Holt	Greg Monroe		C	NC03	2019	8/6/2019	10028967
Mrs.	Homrich	Lynne Fair		C	GA07	2019	5/22/2019	10027199
	Hook	Matthew Caroll		C	IN05	2019	2/26/2020	10032306
	Hook	Matthew Caroll		X	IN05	2019	1/9/2020	30007299
Hon.	Horn	Kendra		O	OK05	2019	8/13/2020	10037574
Hon.	Horn	Kendra		X	OK05	2019	4/15/2020	30009614
Hon.	Horsford	Steven A.		O	NV04	2019	8/13/2020	10038335
Hon.	Horsford	Steven A.		X	NV04	2019	4/15/2020	30009616
Dr.	Horvath	Helen Lili		C	CA50	2019	2/24/2020	10034679
Hon.	Houlahan	Chrissy		O	PA06	2019	8/2/2020	10036805
Hon.	Houlahan	Chrissy		X	PA06	2019	4/15/2020	30009623
	House	Steven		C	CO06	2019	10/4/2019	10029557
	House	Steven		X	CO06	2019	10/2/2019	30006172
Mr.	Houston	Daryle F.	II	D	MI14	2019	1/2/2020	8216885
	Howard	Logan David		D	PA14	2019	8/29/2019	40001627
	Howze	Ted D.	II	C	CA10	2019	8/26/2019	10029267
Hon.	Hoyer	Steny H.		O	MD05	2019	8/10/2020	10037607
Hon.	Hoyer	Steny H.		X	MD05	2019	4/15/2020	30009633
	Huang	Peggy		C	CA45	2019	7/2/2019	10028444
	Huang	Peggy		X	CA45	2019	5/16/2019	9114668
	Hubbard	Alexander		D	NY09	2019	5/17/2019	40001509
Mr.	Hubbard	Steven Erich		C	TN47	2019	6/26/2019	10028597
Mr.	Hubbard	Steven Erich Mr		A	TN47	2019	11/24/2019	10031120
Mr.	Hubbard	Steven Erich Mr		W		2019		8216941
Hon.	Hudson	Richard		O	NC08	2019	5/13/2020	10035847
Hon.	Hudson	Richard		X	NC08	2019	4/15/2020	30009636
Hon.	Huffman	Jared		A	CA02	2019	7/12/2021	10041395
Hon.	Huffman	Jared		A	CA02	2019	7/13/2021	10041429
Hon.	Huffman	Jared		O	CA02	2019	8/13/2020	10037537
Hon.	Huffman	Jared		X	CA02	2019	4/15/2020	30009637
	Huffstetler	Roger Dean Rd		C	VA05	2019	7/29/2019	10025421
	Huffstetler	Roger Dean Rd		X	VA05	2019	4/15/2019	30005120
Mr.	Hughes	David Russell Mr		C	MN07	2019	5/16/2019	10028058
	Hughes	Tom G.		D	FL25	2019	9/16/2019	40001649
Hon.	Huizenga	Bill		O	MI02	2019	9/11/2020	10038858
Hon.	Huizenga	Bill		X	MI02	2019	4/15/2020	30009639
	Hull	Stevie Rivenbark		C	NC09	2019	4/12/2019	10025775
	Hunt	Wesley		C	TX07	2019	5/15/2019	10027680
Hon.	Hurd	William		A	TX23	2019	8/13/2020	10038631
Hon.	Hurd	William		O	TX23	2019	8/12/2020	10036948
Hon.	Hurd	William		X	TX23	2019	4/15/2020	30009644
	Hursey	John Wesley	Jr.	C	IL15	2019	8/10/2019	10028955
	Hursey	John Wesley	Jr.	X	IL15	2019	8/15/2019	30006082
	Hurwitz	Skylar		C	PA01	2019	4/28/2020	10035400
	Hurwitz	Skylar		D	PA01	2019	11/6/2019	8216643
	Hurwitz	Skylar		X	PA01	2019	2/5/2020	8216949
	Huss	Bradley Laverne		D	IA03	2019	11/14/2019	8216696
	Hutcheson	Shannon		C	TX10	2019	8/7/2019	9115225
	Hutcheson	Shannon		X	TX10	2019	7/10/2019	9115124
	Hyde	Robert Finley		C	CT05	2019	12/18/2019	8216829
	Hyde	Robert Finley		D	CT05	2019	10/11/2019	9115496
	I Swear	Catherine		D	TX13	2019	3/20/2020	8217097
	I Swear	Catherine		W		2019		8217098
	Iacino	James		C	CO03	2019	2/10/2020	10029963
	Iacino	James		X	CO03	2019	11/19/2019	30006237
	Iannuzzi	Carol H		C	TX26	2019	4/17/2019	10026004
	Ijih	Nelson Terna		D	OR04	2019	4/24/2020	40002989
	Imam	Donna		C	TX31	2019	10/15/2019	10028954
	Imam	Donna		D	TX31	2019	8/7/2019	40001600
	Intal	Austin		C	CA15	2019	9/18/2019	10029494
	Ireland	Jonathan		D	AZ05	2019	12/11/2019	8216816
	Irsan	Nile A.		D	TX29	2019	12/27/2019	8216893
	Islam	Nabilah Aishah		C	GA07	2019	5/15/2019	10027631
	Issa	Darrell		X	CA50	2019	10/24/2019	9115512
Hon.	Issa	Darrell E.		T	CA49	2019	4/16/2019	10025162
Hon.	Issa	Darrell E.		X	CA49	2019	1/3/2019	9114284
	Issaq	Abdullah		C	CA19	2019	4/6/2020	8217126
	Ives	Jeanne		C	IL06	2019	10/14/2019	10029147
	Ives	Jeanne		X	IL06	2019	8/20/2019	9115314
	Ives	Jeanne		X	IL06	2019	9/4/2019	30006120
	Ivy	Jon		C	CA07	2019	12/13/2019	10031259
	Jabbour	John		W		2019		9114541
	Jackson	Ronny Lynn		C	TX13	2019	2/2/2020	10033563
	Jackson	Ronny Lynn		X	TX13	2019	1/9/2020	8216869
Hon.	Jackson Lee	Sheila		O	TX18	2019	9/15/2020	8217649
Hon.	Jackson Lee	Sheila		X	TX18	2019	4/15/2020	30009673
	Jacob	Oakley Claron		C	OK05	2019	6/11/2019	10028466
	Jacobs	Andrew James	Jr.	C	IN05	2019	1/1/2020	10032359
	Jacobs	Andrew James	Jr.	D	IN05	2019	11/21/2019	8216745
	Jacobs	Christopher L.		C	NY27	2019	9/18/2019	9115399
	Jacobs	Christopher L.		X	NY27	2019	6/14/2019	30005952
	Jacobs	Sara		C	CA53	2019	1/15/2020	10029524
	Jacobs	Sara		X	CA53	2019	10/1/2019	30006166
	James	Isiah		D	NY09	2019	5/17/2019	40001506
	Janjigian	Dan		C	TX31	2019	2/20/2020	10034660
	Janjigian	Dan		X	TX31	2019	11/8/2019	8216639
	Jantz	Joshua		D	OK03	2019	10/7/2019	40001669
	Jaramillo	David		C	TX17	2019	1/30/2020	10033498
Hon.	Jayapal	Pramila		O	WA07	2019	7/13/2020	10036422
Hon.	Jayapal	Pramila		X	WA07	2019	4/15/2020	30009683
Hon.	Jeffries	Hakeem S.		O	NY08	2019	8/10/2020	10036979
Hon.	Jeffries	Hakeem S.		P	NY08	2019	1/25/2019	20011058
Hon.	Jeffries	Hakeem S.		P	NY08	2019	3/16/2019	20011302
Hon.	Jeffries	Hakeem S.		X	NY08	2019	4/15/2020	30009686
	Jeffries	Robert		C	PA10	2019	11/20/2019	10029189
	Jeffries	Robert		X	PA10	2019	9/4/2019	30006124
Hon.	Jenkins	Lynn		T	KS02	2019	1/28/2019	10025107
Hon.	Jenkins	Lynn		X	KS02	2019	2/1/2019	9114354
	Jennings	Tracy		C	IL07	2019	5/15/2019	10027901
	Jensen	Jesse		C	WA08	2019	11/7/2019	8216653
	Jensen	Russell Tyrone		C	UT02	2019	10/15/2019	10029716
	Johnson	Alex		C	CO02	2019	12/28/2019	10031148
	Johnson	Alex		X	CO02	2019	12/5/2019	30006261
	Johnson	Alexis M.		D	NM03	2019	4/30/2020	40002990
Hon.	Johnson	Bill		O	OH06	2019	8/7/2020	10037409
Hon.	Johnson	Bill		X	OH06	2019	4/15/2020	30009695
	Johnson	Christian Alexander		W		2019		9115174
Hon.	Johnson	Dusty		O	SD00	2019	7/30/2020	10037150
Hon.	Johnson	Dusty		X	SD00	2019	4/15/2020	30009699
Hon.	Johnson	Eddie Bernice		O	TX30	2019	8/17/2020	10038724
Hon.	Johnson	Eddie Bernice		X	TX30	2019	4/15/2020	30009700
	Johnson	Elizabeth		C	GA12	2019	12/27/2019	10032331
	Johnson	Elizabeth		D	GA12	2019	12/2/2019	40001742
Hon.	Johnson	Henry C. "Hank"	Jr.	O	GA04	2019	8/13/2020	8217524
Hon.	Johnson	Henry C. "Hank"	Jr.	X	GA04	2019	4/15/2020	30009701
	Johnson	Ike		A	NC03	2019	3/24/2019	10025385
	Johnson	Ike		C	NC03	2019	3/24/2019	10025347
Hon.	Johnson	James Michael		O	LA04	2019	8/13/2020	10038438
Hon.	Johnson	James Michael		X	LA04	2019	4/15/2020	30009702
	Johnson	Lacy		C	MN05	2019	8/5/2020	10037664
Hon.	Johnson	Sam		T	TX03	2019	2/6/2019	9114363
	Johnson	Timothy Alan		C	MT00	2019	8/18/2019	10029019
	Johnson	Timothy Alan		D	MT00	2019	8/15/2019	9115300
	Johnson-Hostler	Monika		C	NC02	2019	10/7/2019	10029335
	Johnson-Hostler	Monika		X	NC02	2019	9/13/2019	30006143
	Jolin	Ashley		D	UT02	2019	1/22/2020	40002845
	Jolin	Ashley		W		2019		8217135
	Jonasz	Adam N.		C	TX20	2019	5/10/2019	10027143
Hon.	Jones	Brenda J.		T	MI13	2019	5/13/2019	10026681
Hon.	Jones	Brenda J.		X	MI13	2019	3/18/2019	9114479
	Jones	Brian  W.		C	CA50	2019	3/6/2020	8217052
	Jones	Cecil Burton		D	TX23	2019	10/8/2019	9115469
Ms.	Jones	Gina Ortiz		C	TX23	2019	6/13/2019	10028518
	Jones	Lateresa Ann		C	FL20	2019	5/22/2019	9114804
Mr.	Jones	Mondaire		C	NY17	2019	8/12/2019	10029036
	Jones	Rob		C	VA10	2019	1/30/2020	10029152
	Jones	Rob		X	VA10	2019	8/26/2019	30006119
Hon.	Jordan	James D		O	OH04	2019	8/12/2020	10037132
Hon.	Jordan	James D		X	OH04	2019	4/15/2020	30009727
	Jorgensen	Carson		A	UT02	2019	12/26/2019	10032328
	Jorgensen	Carson		C	UT02	2019	12/26/2019	10032325
	Jorgensen	Jo		W		2019		8217080
	Joseph	Vladimy		D	NY12	2019	6/8/2020	40003032
	Jowske	Jeffrey		D	MI10	2019	2/28/2020	8217032
	Jowske	Jeffrey		W		2019		8217038
	Joy	Elizabeth L.		C	NY20	2019	6/13/2019	10028405
	Joy	Elizabeth L.		D	NY20	2019	4/29/2019	9114562
Hon.	Joyce	David P.		O	OH14	2019	8/26/2020	10037372
Hon.	Joyce	David P.		P	OH14	2019	5/8/2019	20008517
Hon.	Joyce	David P.		X	OH14	2019	4/15/2020	30009729
Hon.	Joyce	John		O	PA13	2019	8/13/2020	10036994
Hon.	Joyce	John		X	PA13	2019	4/15/2020	30009731
	Judson	Mark		C	NC04	2019	8/31/2019	10029310
	Junge	Paul		C	MI08	2019	3/11/2020	10031244
	Junge	Paul		X	MI08	2019	12/18/2019	30006279
	Kadir	Omar		D	TX31	2019	5/21/2019	9114792
	Kaehler	Ralph		X	MN01	2019	10/30/2019	30006197
	Kahele	Kaiali'I		C	HI02	2019	8/13/2019	10026945
	Kahele	Kaiali'I		X	HI02	2019	5/10/2019	30005391
	Kaiser	Gavin		D	NM03	2019	7/18/2019	9115177
Hon.	Kaptur	Marcy		O	OH09	2019	8/13/2020	10037850
Hon.	Kaptur	Marcy		X	OH09	2019	4/15/2020	30009748
	Karinshak	Zahra S.		C	GA07	2019	9/14/2019	10029432
Mr.	Karpus	Ronald	III	C	OH16	2019	1/24/2020	10033499
	Kashifalghita	Meshal 'Kash'		C	CA32	2019	10/10/2019	10029385
	Kashifalghita	Meshal 'Kash'		D	CA32	2019	9/10/2019	40001638
	Kaszuba	Tiffany Lynn		C	NJ04	2019	9/8/2019	10029184
Hon.	Katko	John M.		O	NY24	2019	7/9/2020	10036728
Hon.	Katko	John M.		X	NY24	2019	4/15/2020	30009753
	Katz	David M.		D	NY17	2019	11/6/2019	8216644
	Katz	David M.		W	NY17	2019	4/17/2020	7725
	Keady	James		C	NJ04	2019	12/5/2019	10031195
	Kean	Thomas H.	Jr.	C	NJ07	2019	8/13/2019	10029055
	Kean	Thomas H.	Jr.	X	NJ07	2019	5/16/2019	9114670
Hon.	Keating	William R.		O	MA09	2019	5/15/2020	10035283
Hon.	Keating	William R.		X	MA09	2019	4/15/2020	30009763
	Kedley	Thomas J.		D	IA02	2019	6/3/2019	40001539
	Kegley	Anita Marie		C	TX20	2019	10/11/2019	10029689
	Keller	Fred		C	PA12	2019	3/20/2019	9114485
	Keller	Fred		O	PA12	2019	5/5/2020	8217312
	Keller	Fred		X	PA12	2019	4/15/2020	30009771
Mr.	Kelley	Chris		C	MN05	2019	10/15/2019	10029703
Hon.	Kelly	John Trent		O	MS01	2019	7/13/2020	10035950
Hon.	Kelly	John Trent		X	MS01	2019	4/15/2020	30009777
Hon.	Kelly	Mike		O	PA16	2019	8/20/2020	8217573
Hon.	Kelly	Mike		P	PA03	2019	2/28/2019	9114435
Hon.	Kelly	Mike		P	PA03	2019	3/14/2019	9114471
Hon.	Kelly	Mike		P	PA16	2019	4/30/2019	9114566
Hon.	Kelly	Mike		P	PA16	2019	5/10/2019	9114648
Hon.	Kelly	Mike		P	PA16	2019	6/12/2019	9115042
Hon.	Kelly	Mike		P	PA16	2019	7/23/2019	9115181
Hon.	Kelly	Mike		P	PA16	2019	12/12/2019	8216803
Hon.	Kelly	Mike		P	PA16	2019	1/16/2020	8216910
Hon.	Kelly	Mike		X	PA16	2019	4/15/2020	30009779
Hon.	Kelly	Robin		A	IL02	2019	10/21/2020	10039196
Hon.	Kelly	Robin		O	IL02	2019	8/1/2020	10037013
Hon.	Kelly	Robin		X	IL02	2019	4/15/2020	30009781
	Kelly	Ron		D	CA43	2019	11/6/2019	8216645
	Kelly	Ron		D	CA43	2019	5/12/2020	40003004
	Kelly	Ron		W	CA43	2019	5/12/2020	7765
	Kennedy	Brynne		C	CA04	2019	5/30/2019	10028115
	Kennedy	James		C	FL08	2019	6/18/2019	10028548
